69.300000	-0.995727
69.400000	-0.989867
69.500000	-0.981533
69.600000	-0.970745
69.700000	-0.957532
69.800000	-0.941924
69.900000	-0.923963
70.000000	-0.903692
70.100000	-0.881163
70.200000	-0.856431
70.300000	-0.829558
70.400000	-0.800612
70.500000	-0.769665
70.600000	-0.736794
70.700000	-0.702081
70.800000	-0.665613
70.900000	-0.627482
71.000000	-0.587783
71.100000	-0.546614
71.200000	-0.504079
71.300000	-0.460284
71.400000	-0.415339
71.500000	-0.369356
71.600000	-0.322449
71.700000	-0.274736
71.800000	-0.226337
71.900000	-0.177372
72.000000	-0.127964
72.100000	-0.078235
72.200000	-0.028312
72.300000	0.021683
72.400000	0.071623
72.500000	0.121384
72.600000	0.170842
72.700000	0.219873
72.800000	0.268355
72.900000	0.316165
73.000000	0.363185
73.100000	0.409298
73.200000	0.454387
73.300000	0.498341
73.400000	0.541049
73.500000	0.582405
73.600000	0.622305
73.700000	0.660650
73.800000	0.697344
73.900000	0.732294
74.000000	0.765414
74.100000	0.796621
74.200000	0.825837
74.300000	0.852988
74.400000	0.878008
74.500000	0.900833
74.600000	0.921406
74.700000	0.939677
74.800000	0.955599
74.900000	0.969132
75.000000	0.980243
75.100000	0.988903
75.200000	0.995092
75.300000	0.998794
75.400000	1.000000
75.500000	0.998705
75.600000	0.994915
75.700000	0.988638
75.800000	0.979890
75.900000	0.968692
76.000000	0.955074
76.100000	0.939068
76.200000	0.920715
76.300000	0.900060
76.400000	0.877156
76.500000	0.852060
76.600000	0.824834
76.700000	0.795546
76.800000	0.764270
76.900000	0.731083
77.000000	0.696069
77.100000	0.659316
77.200000	0.620914
77.300000	0.580960
77.400000	0.539555
77.500000	0.496800
77.600000	0.452804
77.700000	0.407677
77.800000	0.361530
77.900000	0.314479
78.000000	0.266643
78.100000	0.218140
78.200000	0.169092
78.300000	0.119621
78.400000	0.069851
78.500000	0.019907
78.600000	-0.030087
78.700000	-0.080006
78.800000	-0.129725
78.900000	-0.179120
79.000000	-0.228067
79.100000	-0.276444
79.200000	-0.324130
79.300000	-0.371006
79.400000	-0.416954
79.500000	-0.461861
79.600000	-0.505613
79.700000	-0.548101
79.800000	-0.589219
79.900000	-0.628864
80.000000	-0.666938
80.100000	-0.703345
80.200000	-0.737993
80.300000	-0.770797
80.400000	-0.801675
80.500000	-0.830549
80.600000	-0.857346
80.700000	-0.882001
80.800000	-0.904451
80.900000	-0.924641
81.000000	-0.942519
81.100000	-0.958042
81.200000	-0.971170
81.300000	-0.981871
81.400000	-0.990117
81.500000	-0.995889
81.600000	-0.999172
81.700000	-0.999957
81.800000	-0.998243
81.900000	-0.994033
82.000000	-0.987339
82.100000	-0.978178
82.200000	-0.966571
82.300000	-0.952548
82.400000	-0.936145
82.500000	-0.917401
82.600000	-0.896365
82.700000	-0.873088
82.800000	-0.847629
82.900000	-0.820051
83.000000	-0.790424
83.100000	-0.758821
83.200000	-0.725321
83.300000	-0.690009
83.400000	-0.652971
83.500000	-0.614302
83.600000	-0.574097
83.700000	-0.532457
83.800000	-0.489487
83.900000	-0.445292
84.000000	-0.399985
84.100000	-0.353678
84.200000	-0.306488
84.300000	-0.258531
84.400000	-0.209928
84.500000	-0.160800
84.600000	-0.111270
84.700000	-0.061462
84.800000	-0.011501
84.900000	0.038490
85.000000	0.088384
85.100000	0.138057
85.200000	0.187385
85.300000	0.236245
85.400000	0.284514
85.500000	0.332072
85.600000	0.378800
85.700000	0.424581
85.800000	0.469301
85.900000	0.512848
86.000000	0.555113
86.100000	0.595991
86.200000	0.635379
86.300000	0.673179
86.400000	0.709296
86.500000	0.743641
86.600000	0.776126
86.700000	0.806672
86.800000	0.835202
86.900000	0.861644
87.000000	0.885932
87.100000	0.908006
87.200000	0.927810
87.300000	0.945295
87.400000	0.960418
87.500000	0.973140
87.600000	0.983430
87.700000	0.991261
87.800000	0.996616
87.900000	0.999478
88.000000	0.999843
88.100000	0.997709
88.200000	0.993081
88.300000	0.985971
88.400000	0.976396
88.500000	0.964381
88.600000	0.949956
88.700000	0.933156
88.800000	0.914023
88.900000	0.892606
89.000000	0.868958
89.100000	0.843138
89.200000	0.815211
89.300000	0.785246
89.400000	0.753318
89.500000	0.719508
89.600000	0.683899
89.700000	0.646581
89.800000	0.607646
89.900000	0.567193
90.000000	0.525322
90.100000	0.482138
90.200000	0.437749
90.300000	0.392266
90.400000	0.345802
90.500000	0.298474
90.600000	0.250400
90.700000	0.201700
90.800000	0.152496
90.900000	0.102911
91.000000	0.053069
91.100000	0.003093
91.200000	-0.046889
91.300000	-0.096755
91.400000	-0.146379
91.500000	-0.195637
91.600000	-0.244405
91.700000	-0.292563
91.800000	-0.339990
91.900000	-0.386567
92.000000	-0.432178
92.100000	-0.476708
92.200000	-0.520047
92.300000	-0.562087
92.400000	-0.602721
92.500000	-0.641849
92.600000	-0.679372
92.700000	-0.715197
92.800000	-0.749235
92.900000	-0.781400
93.000000	-0.811612
93.100000	-0.839796
93.200000	-0.865880
93.300000	-0.889800
93.400000	-0.911496
93.500000	-0.930914
93.600000	-0.948005
93.700000	-0.962726
93.800000	-0.975041
93.900000	-0.984919
94.000000	-0.992335
94.100000	-0.997271
94.200000	-0.999715
94.300000	-0.999659
94.400000	-0.997105
94.500000	-0.992059
94.600000	-0.984533
94.700000	-0.974546
94.800000	-0.962123
94.900000	-0.947296
95.000000	-0.930100
95.100000	-0.910580
95.200000	-0.888784
95.300000	-0.864767
95.400000	-0.838588
95.500000	-0.810313
95.600000	-0.780013
95.700000	-0.747763
95.800000	-0.713644
95.900000	-0.677741
96.000000	-0.640144
96.100000	-0.600948
96.200000	-0.560249
96.300000	-0.518150
96.400000	-0.474755
96.500000	-0.430175
96.600000	-0.384518
96.700000	-0.337901
96.800000	-0.290440
96.900000	-0.242252
97.000000	-0.193459
97.100000	-0.144182
97.200000	-0.094545
97.300000	-0.044671
97.400000	0.005314
97.500000	0.055286
97.600000	0.105119
97.700000	0.154690
97.800000	0.203874
97.900000	0.252549
98.000000	0.300593
98.100000	0.347885
98.200000	0.394307
98.300000	0.439744
98.400000	0.484082
98.500000	0.527210
98.600000	0.569020
98.700000	0.609408
98.800000	0.648273
98.900000	0.685517
99.000000	0.721048
99.100000	0.754777
99.200000	0.786619
99.300000	0.816495
99.400000	0.844330
99.500000	0.870055
99.600000	0.893605
99.700000	0.914922
99.800000	0.933951
99.900000	0.950647
